NUM;SAC;SIC;TIME;TIME(s);LAT;LON;H;TYP_020;SIM_020;RDP_020;SPI_020;RAB_020;TST_020;ERR_020;XPP_020;ME_020;MI_020;FOE_FRI_020;RHO;THETA;V_070;G_070;MODE 3/A;V_090;G_090;FL;MODE C Corrected Altitude;SRL_130;SSR_130;SAM_130;PRL_130;PAM_130;RPD_130;APD_130;TA;TI;MCP_ALT;FMS_ALT;BP;VNAV;ALT_HOLD;APP;TARGET_ALT_SOURCE;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;X;Y;GS_KT;HEADING;CNF_170;RAD_170;DOU_170;MAH_170;CDM_170;TRE_170;GHO_170;SUP_170;TCC_170;HEIGHT;COM_230;STAT_230;SI_230;MSCC_230;ARC_230;AIC_230;B1A_230;B1B_230
178;20;129;08:00:18.000;28818;41.71001186365775;2.2859451747153043;10058.545918192714;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;26.48828125;18.599853515625;Code Validated;Default;1162;Code Validated;Default;330.0;;1.40625 dg;5;-57 dBm;N/A;N/A;0.1171875 NM;-0.3076171875 dg;49328F;NJE875Q;33008;2496;1013.3;Active;Not Active;Not Active;FCU/MCP Selected Altitude;N/A;N/A;N/A;N/A;N/A;166.46484375;270;0.76;-32.0;0.0;777;N/A;N/A;514.8193359375;165.2618408203125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
180;20;129;08:00:18.000;28818;41.68838074736297;2.4228823756883533;2956.5887220799923;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;27.43359375;31.783447265625;Code Validated;Default;2145;Code Validated;Default;97.0;;1.40625 dg;5;-51 dBm;1.142578125 dg;51 dBm;0.15625 NM;0.0 dg;484163;KLM97C;9008;0;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-157.1484375;228;0.41200000000000003;-1024.0;-960.0;1720;N/A;N/A;296.8505859375;202.159423828125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
183;20;129;08:00:18.000;28818;41.53706107670947;2.461073365394248;335.16294325049967;Single SSR detection;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;21.53125;48.7078857421875;Code Validated;Default;7052;Code Validated;Default;11.0;;2.8125 dg;5;-56 dBm;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2460;N/A;N/A;90.7470703125;71.3836669921875;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
184;20;129;08:00:19.000;28819;41.536900836837475;2.475523871632202;716.1478968728334;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;22.0234375;49.8394775390625;Code Validated;Default;7372;Code Validated;Default;23.5;;0.9228515625 dg;3;-55 dBm;0.7470703125 dg;52 dBm;0.09765625 NM;0.10986328125 dg;3452CD;EAX1M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2740;N/A;N/A;101.7333984375;72.9766845703125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
186;20;129;08:00:19.000;28819;41.3146754470492;2.1301568720242092;150.57031039893627;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;1.5234375;56.5850830078125;Code Validated;Default;6423;Code Validated;Default;3.5;494.0;1.0107421875 dg;3;-29 dBm;0.3076171875 dg;51 dBm;0.12890625 NM;-0.087890625 dg;20176;MAC373P;3008;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.609375;139;0.212;-800.0;-832.0;3325;N/A;N/A;149.4140625;245.489501953125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0001
187;20;129;08:00:19.000;28819;41.36984464587177;2.292203881095719;752.5055893082172;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;9.55078125;64.18212890625;Code Validated;Default;3747;Code Validated;Default;23.25;2469.0;1.93359375 dg;4;-43 dBm;0.7470703125 dg;55 dBm;0.1328125 NM;0.02197265625 dg;C0171A;ACA8?0;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.9609375;172;0.272;-320.0;-288.0;2675;N/A;N/A;184.7900390625;245.3741455078125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
218;20;129;08:00:22.000;28822;41.69121530572412;2.209497397242939;2857.6600928213447;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;23.96875;11.6510009765625;Code Validated;Default;2011;Code Validated;Default;93.75;;1.40625 dg;5;-48 dBm;0.7470703125 dg;51 dBm;0.12109375 NM;0.10986328125 dg;4CA216;EIN56P;6000;0;1018.0;Not Active;Not Active;Not Active;Unknown;0.0;167.51953125;316.0;-0.09375;282;164.70703125;248;0.44;-576.0;-448.0;3164;N/A;N/A;315.3076171875;167.5469970703125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
219;20;129;08:00:22.000;28822;41.70076062694895;2.2893229232865226;10058.535575806163;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;26.0234375;19.324951171875;Code Validated;Default;1162;Code Validated;Default;330.0;;1.40625 dg;5;-56 dBm;0.8349609375 dg;42 dBm;0.15234375 NM;-0.15380859375 dg;49328F;NJE875Q;33008;2496;1013.3;Active;Not Active;Not Active;FCU/MCP Selected Altitude;-1.23046875;165.05859375;516.0;0.0;440;166.2890625;270;0.76;0.0;0.0;777;N/A;N/A;515.0390625;165.1519775390625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
221;20;129;08:00:22.000;28822;41.6832855942215;2.419996494945927;2933.726812288165;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;27.10546875;31.893310546875;Code Validated;Default;2145;Code Validated;Default;96.25;;1.40625 dg;5;-52 dBm;0.7470703125 dg;51 dBm;0.140625 NM;0.087890625 dg;484163;KLM97C;9008;0;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-157.1484375;228;0.41200000000000003;-1056.0;-1088.0;1720;N/A;N/A;295.5322265625;202.049560546875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
224;20;129;08:00:22.000;28822;41.53762523633721;2.463407186982222;335.16087832674384;Single SSR detection;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;21.6328125;48.8232421875;Code Validated;Default;7052;Code Validated;Default;11.0;;3.33984375 dg;5;-57 dBm;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2460;N/A;N/A;92.0654296875;71.378173828125;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
225;20;129;08:00:23.000;28823;41.537377607027565;2.478043316351623;716.145491139032;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;22.12890625;49.9713134765625;Code Validated;Default;7372;Code Validated;Default;23.5;;0.966796875 dg;2;-56 dBm;0.7470703125 dg;52 dBm;0.109375 NM;0.1318359375 dg;3452CD;EAX1M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2740;N/A;N/A;102.1728515625;73.2843017578125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
228;20;129;08:00:23.000;28823;41.36842872639131;2.2881144287276802;752.5075407186523;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;9.34765625;64.16015625;Code Validated;Default;3747;Code Validated;Default;23.25;2469.0;1.4501953125 dg;3;-43 dBm;1.142578125 dg;60 dBm;0.1484375 NM;-0.06591796875 dg;C0171A;ACA8?0;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;1.0546875;-113.73046875;184.0;0.0;178;-114.2578125;172;0.272;-320.0;-256.0;2675;N/A;N/A;183.4716796875;246.2255859375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
259;20;129;08:00:26.000;28826;41.685487401868514;2.211200815732923;2842.4144830303267;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;23.6484375;12.0025634765625;Code Validated;Default;2011;Code Validated;Default;93.25;;1.0107421875 dg;4;-50 dBm;0.17578125 dg;53 dBm;0.12890625 NM;0.0439453125 dg;4CA216;EIN56P;6000;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;164.1796875;243;0.432;-800.0;-960.0;3164;N/A;N/A;310.4736328125;167.3492431640625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
260;20;129;08:00:26.000;28826;41.69152713476291;2.292595123148389;10058.525463537313;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;25.5625;20.0665283203125;Code Validated;Default;1162;Code Validated;Default;330.0;;1.0107421875 dg;4;-56 dBm;0.3076171875 dg;37 dBm;0.15234375 NM;0.06591796875 dg;49328F;NJE875Q;33008;2496;1013.3;Active;Not Active;Not Active;FCU/MCP Selected Altitude;N/A;N/A;N/A;N/A;N/A;166.11328125;270;0.76;-32.0;0.0;777;N/A;N/A;515.6982421875;164.937744140625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
262;20;129;08:00:26.000;28826;41.67824208227757;2.4173236194128354;2910.8647927576676;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;26.78515625;32.0196533203125;Code Validated;Default;2145;Code Validated;Default;95.5;;1.0546875 dg;4;-51 dBm;1.1865234375 dg;52 dBm;0.12109375 NM;0.087890625 dg;484163;KLM97C;9008;0;1013.2;Not Active;Not Active;Not Active;Unknown;-0.703125;-158.02734375;294.0;-0.0625;262;-157.32421875;228;0.40800000000000003;-1056.0;-960.0;1720;N/A;N/A;294.2138671875;201.9451904296875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
265;20;129;08:00:26.000;28826;41.538925281171444;2.465119685177801;335.15984450653195;Single SSR detection;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;21.7421875;48.80126953125;Code Validated;Default;7052;Code Validated;Default;11.0;;3.2080078125 dg;6;-57 dBm;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2460;N/A;N/A;92.5048828125;57.205810546875;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
266;20;129;08:00:27.000;28827;41.53802435623812;2.4804820717891682;723.7632482992485;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;22.23828125;50.07568359375;Code Validated;Default;7372;Code Validated;Default;23.75;;0.966796875 dg;3;-56 dBm;0.7470703125 dg;45 dBm;0.09375 NM;0.087890625 dg;3452CD;EAX1M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2740;N/A;N/A;102.392578125;72.9327392578125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
269;20;129;08:00:27.000;28827;41.36703787422261;2.284013231232296;744.8894594870508;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;9.14453125;64.127197265625;Code Validated;Default;3747;Code Validated;Default;23.0;2444.0;0.966796875 dg;3;-43 dBm;0.7470703125 dg;53 dBm;0.13671875 NM;-0.087890625 dg;C0171A;ACA8?0;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.08203125;171;0.268;-224.0;-256.0;2675;N/A;N/A;182.1533203125;246.3848876953125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
301;20;129;08:00:30.000;28830;41.67994175315796;2.212918953077927;2827.1690919315442;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;23.33984375;12.359619140625;Code Validated;Default;2011;Code Validated;Default;92.75;;1.40625 dg;5;-50 dBm;1.0546875 dg;60 dBm;0.125 NM;-0.087890625 dg;4CA216;EIN56P;6000;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;164.00390625;233;0.41600000000000004;-1248.0;-1184.0;3164;N/A;N/A;307.3974609375;167.2283935546875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
302;20;129;08:00:30.000;28830;41.68233253888748;2.295932832474817;10058.515508531593;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;25.109375;20.841064453125;Code Validated;Default;1162;Code Validated;Default;330.0;;1.40625 dg;5;-57 dBm;1.2744140625 dg;39 dBm;0.1484375 NM;0.06591796875 dg;49328F;NJE875Q;33008;2496;1013.3;Active;Not Active;Not Active;FCU/MCP Selected Altitude;N/A;N/A;N/A;N/A;N/A;165.9375;270;0.764;-32.0;0.0;777;N/A;N/A;515.91796875;164.827880859375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
304;20;129;08:00:30.000;28830;41.67318296982454;2.414667559392061;2895.622781975195;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;26.46484375;32.1514892578125;Code Validated;Default;2145;Code Validated;Default;95.0;;1.0546875 dg;4;-50 dBm;0.7470703125 dg;50 dBm;0.1328125 NM;-0.02197265625 dg;484163;KLM97C;9008;0;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-157.5;227;0.40800000000000003;-832.0;-864.0;1720;N/A;N/A;292.8955078125;201.8353271484375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
307;20;129;08:00:30.000;28830;41.53979390573219;2.4674448032930965;335.157933793962;Single SSR detection;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;21.85546875;48.878173828125;Code Validated;Default;7052;Code Validated;Default;11.0;;3.251953125 dg;5;-57 dBm;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2460;N/A;N/A;96.0205078125;58.9910888671875;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
308;20;129;08:00:31.000;28831;41.53876216515557;2.482708397188065;723.7612687526271;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;22.34375;50.152587890625;Code Validated;Default;7372;Code Validated;Default;23.75;;0.966796875 dg;3;-56 dBm;0.7470703125 dg;53 dBm;0.09375 NM;0.087890625 dg;3452CD;EAX1M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2740;N/A;N/A;101.953125;72.1087646484375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
311;20;129;08:00:31.000;28831;41.36573600347393;2.279950994117883;737.2713291868567;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;8.9453125;64.0667724609375;Code Validated;Default;3747;Code Validated;Default;22.75;2419.0;1.4501953125 dg;3;-43 dBm;0.7470703125 dg;55 dBm;0.1328125 NM;0.087890625 dg;C0171A;ACA8?0;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-114.43359375;170;0.268;-224.0;-224.0;2675;N/A;N/A;181.2744140625;246.258544921875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
342;20;129;08:00:34.000;28834;41.67439609129865;2.214599451116827;2796.6837729047984;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;23.03125;12.72216796875;Code Validated;Default;2011;Code Validated;Default;91.75;;1.0546875 dg;4;-51 dBm;0.17578125 dg;53 dBm;0.12109375 NM;0.02197265625 dg;4CA216;EIN56P;6000;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;165.234375;231;0.41200000000000003;-2112.0;-1664.0;3164;N/A;N/A;304.3212890625;167.2833251953125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
343;20;129;08:00:34.000;28834;41.67305110714157;2.2992559499829732;10058.505643825047;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;24.65625;21.6485595703125;Code Validated;Default;1162;Code Validated;Default;330.0;;1.40625 dg;5;-56 dBm;N/A;N/A;0.12109375 NM;-0.1318359375 dg;49328F;NJE875Q;33008;2496;1013.3;Active;Not Active;Not Active;FCU/MCP Selected Altitude;N/A;N/A;N/A;N/A;N/A;165.76171875;270;0.764;-64.0;0.0;777;N/A;N/A;515.91796875;164.827880859375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
345;20;129;08:00:34.000;28834;41.66818334121475;2.4118917297223157;2872.760963747278;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;26.14453125;32.2723388671875;Code Validated;Default;2145;Code Validated;Default;94.25;;1.40625 dg;5;-50 dBm;0.17578125 dg;49 dBm;0.14453125 NM;-0.087890625 dg;484163;KLM97C;9008;0;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-157.5;226;0.404;-1120.0;-1152.0;1720;N/A;N/A;292.0166015625;201.90673828125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
348;20;129;08:00:34.000;28834;41.54128980927589;2.4688168324937396;335.15734974481165;Single SSR detection;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;21.9609375;48.8067626953125;Code Validated;Default;7052;Code Validated;Default;11.0;;2.8125 dg;4;-59 dBm;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2460;N/A;N/A;94.921875;52.84423828125;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
349;20;129;08:00:35.000;28835;41.539635110302314;2.484787499261317;716.1395109826699;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;22.44921875;50.2020263671875;Code Validated;Default;7372;Code Validated;Default;23.5;;1.0107421875 dg;3;-58 dBm;0.7470703125 dg;47 dBm;0.10546875 NM;0.087890625 dg;3452CD;EAX1M;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2740;N/A;N/A;101.07421875;70.68603515625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
